,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
338,6.589391023136933,0.9249758915869846,2,1,2,1,1,1,0,0,0,0,1
339,6.589391023136933,0.9249758915869846,4,2,2,1,0,0,0,0,0,0,0
340,6.585460729508501,0.9244241825078917,5,2,2,1,0,0,0,0,0,0,1
341,6.585460729508501,0.9244241825078917,2,2,1,1,0,1,0,0,2,0,1
342,6.585460729508501,0.9244241825078917,3,1,2,1,0,0,0,1,0,0,0
343,6.585460729508501,0.9244241825078917,2,1,1,1,0,0,0,0,0,0,1
344,6.585460729508501,0.9244241825078917,2,1,1,1,0,0,0,0,0,0,1
345,6.585460729508501,0.9244241825078917,3,1,2,1,0,1,0,0,0,1,1
346,6.585460729508501,0.9244241825078917,2,1,2,1,1,0,0,0,0,1,1
347,6.583878598498626,0.9242020932379837,3,1,2,1,0,0,0,0,0,0,2
348,6.5814945422908995,0.9238674349200007,2,2,1,0,0,1,0,0,0,0,1
349,6.577491799837225,0.9233055559456189,3,1,2,1,0,0,0,0,0,0,1
350,6.577491799837225,0.9233055559456189,2,1,2,1,0,0,1,0,1,0,1
351,6.577491799837225,0.9233055559456189,2,1,1,1,0,0,0,0,0,0,1
352,6.577491799837225,0.9233055559456189,2,1,1,1,0,0,0,0,2,0,2
353,6.577491799837225,0.9233055559456189,3,1,3,1,0,0,0,0,0,1,0
354,6.577491799837225,0.9233055559456189,2,1,1,1,0,0,0,0,1,0,0
355,6.576686805200995,0.9231925560297307,3,1,1,1,0,0,0,0,2,0,0
356,6.576686805200995,0.9231925560297307,5,2,1,0,0,1,0,1,1,0,0
357,6.576686805200995,0.9231925560297307,4,1,2,0,0,0,0,0,1,0,0
358,6.573451822035485,0.9227384501150445,2,1,1,1,0,0,0,0,0,1,1
359,6.569373909615046,0.9221660192692099,3,1,1,1,0,0,0,0,1,0,2
360,6.569373909615046,0.9221660192692099,2,1,1,1,0,0,0,0,0,0,1
361,6.569373909615046,0.9221660192692099,3,1,1,1,0,0,0,0,0,0,1
362,6.569373909615046,0.9221660192692099,2,1,1,1,0,0,0,0,0,0,0
363,6.569373909615046,0.9221660192692099,2,1,1,1,0,0,1,0,0,0,1
364,6.568553712049442,0.9220508852648902,3,1,2,0,0,1,1,0,0,0,1
365,6.568553712049442,0.9220508852648902,2,1,1,1,0,0,0,0,0,0,0
366,6.565257343420214,0.9215881624577121,2,1,1,1,0,1,0,0,0,0,0
367,6.565257343420214,0.9215881624577121,2,1,1,1,0,0,0,1,0,0,2
368,6.565257343420214,0.9215881624577121,2,1,1,0,0,0,0,0,0,0,1
369,6.565257343420214,0.9215881624577121,2,1,1,1,0,0,0,0,0,0,0
370,6.561101383649056,0.9210047758319635,2,1,1,1,0,0,0,1,2,0,1
371,6.561101383649056,0.9210047758319635,3,1,2,1,0,1,0,0,0,0,1
372,6.561101383649056,0.9210047758319635,3,1,2,0,0,1,0,0,0,0,1
373,6.561101383649056,0.9210047758319635,2,1,2,1,0,0,0,1,0,0,0
374,6.561101383649056,0.9210047758319635,2,2,1,1,0,1,0,0,0,0,1
375,6.561101383649056,0.9210047758319635,3,1,2,1,1,1,0,0,0,0,2
376,6.561101383649056,0.9210047758319635,3,2,2,1,0,0,0,0,2,0,1
377,6.561101383649056,0.9210047758319635,3,2,2,0,0,1,0,0,0,1,2
378,6.561101383649056,0.9210047758319635,3,1,3,1,0,0,1,1,0,1,1
379,6.560265397862715,0.9208874255798142,3,1,1,1,0,0,0,0,2,1,2
380,6.556905269055448,0.9204157525331798,2,1,1,1,0,0,0,0,0,0,1
381,6.556905269055448,0.9204157525331798,2,1,1,1,0,0,0,0,0,1,1
382,6.552668216112194,0.919820982574905,3,1,2,1,0,1,0,0,0,0,0
383,6.552668216112194,0.919820982574905,4,2,2,1,0,1,0,0,2,0,0
384,6.552668216112194,0.919820982574905,2,1,1,0,0,0,0,0,0,0,0
385,6.552668216112194,0.919820982574905,2,1,1,1,0,0,0,0,0,0,2
386,6.548389418132918,0.9192203527197477,3,1,1,1,0,0,0,0,2,0,2
387,6.544068044350276,0.9186137463499868,3,1,2,1,0,0,0,1,0,0,1
388,6.544068044350276,0.9186137463499868,3,1,2,1,0,0,0,0,0,0,2
389,6.544068044350276,0.9186137463499868,4,1,2,1,0,0,0,0,0,0,1
390,6.544068044350276,0.9186137463499868,3,2,2,0,0,0,0,0,0,0,2
391,6.544068044350276,0.9186137463499868,3,1,2,1,0,1,0,0,0,0,1
392,6.544068044350276,0.9186137463499868,3,1,2,1,0,0,0,0,0,0,1
393,6.544068044350276,0.9186137463499868,3,1,1,0,0,0,0,0,0,0,2
394,6.544068044350276,0.9186137463499868,3,1,1,0,0,0,0,1,0,0,2
395,6.544068044350276,0.9186137463499868,6,1,2,1,0,0,0,0,1,0,2
396,6.544068044350276,0.9186137463499868,2,1,1,1,0,0,0,0,1,0,1
397,6.544068044350276,0.9186137463499868,2,1,1,1,0,0,0,0,1,0,0
398,6.544068044350276,0.9186137463499868,3,1,2,1,0,0,0,0,1,0,2
399,6.544068044350276,0.9186137463499868,2,1,1,1,0,0,0,0,1,0,1
400,6.544068044350276,0.9186137463499868,2,1,1,1,0,0,0,0,1,1,2
401,6.544068044350276,0.9186137463499868,3,1,2,1,0,0,0,0,3,1,2
402,6.544068044350276,0.9186137463499868,2,1,1,1,0,0,0,0,0,0,2
403,6.544068044350276,0.9186137463499868,3,1,1,1,0,0,0,0,0,0,2
404,6.543198585637647,0.9184916973859645,3,1,2,0,0,0,0,0,0,0,2
405,6.539703238947825,0.9180010433316715,3,1,1,1,0,0,0,0,0,0,2
406,6.539703238947825,0.9180010433316715,2,1,1,1,0,0,0,0,1,1,2
407,6.539703238947825,0.9180010433316715,3,1,3,1,0,0,0,0,0,1,0
408,6.535294120042771,0.9173821198718259,2,1,1,1,0,0,0,0,0,0,2
409,6.535294120042771,0.9173821198718259,2,1,1,1,0,0,0,0,2,0,2
410,6.535294120042771,0.9173821198718259,3,1,1,1,0,0,0,0,0,0,2
411,6.535294120042771,0.9173821198718259,3,1,3,1,0,0,0,0,0,1,0
412,6.535294120042771,0.9173821198718259,3,1,2,1,0,1,0,0,0,1,2
413,6.535294120042771,0.9173821198718259,3,2,2,1,0,1,0,0,0,1,2
414,6.534406899137877,0.9172575775666785,2,1,1,1,0,0,0,0,0,0,2
415,6.530839778616521,0.916756848368327,3,1,2,1,1,1,0,1,1,0,0
416,6.530839778616521,0.916756848368327,3,1,1,1,0,1,0,0,2,0,2
417,6.530839778616521,0.916756848368327,2,1,1,1,0,0,0,0,0,0,0
418,6.526339277389844,0.9161250972520073,4,1,2,1,0,0,0,1,2,0,2
419,6.526339277389844,0.9161250972520073,4,1,3,0,0,0,0,0,0,0,1
420,6.526339277389844,0.9161250972520073,2,1,2,1,0,0,0,0,0,0,2
421,6.526339277389844,0.9161250972520073,2,1,1,1,0,0,0,0,0,0,2
422,6.526339277389844,0.9161250972520073,2,1,1,0,0,0,0,1,0,0,2
423,6.526339277389844,0.9161250972520073,3,1,1,1,0,0,0,0,0,0,2
424,6.526339277389844,0.9161250972520073,3,1,2,0,0,1,0,0,0,0,1
425,6.526339277389844,0.9161250972520073,2,1,1,1,0,1,0,0,2,0,0
426,6.52543355342882,0.91599795760808,3,1,1,0,0,0,0,0,0,0,0
427,6.52270499273475,0.9156149399890186,3,1,2,1,0,1,0,0,0,1,0
428,6.521791649639123,0.9154867308204876,2,1,1,1,0,0,0,0,1,0,2
429,6.521791649639123,0.9154867308204876,4,1,2,1,0,0,0,0,0,0,2
430,6.517195897949974,0.9148416090632179,2,1,1,0,0,0,0,1,0,0,2
431,6.517195897949974,0.9148416090632179,4,1,2,1,0,1,0,1,0,0,2
432,6.517195897949974,0.9148416090632179,3,1,1,1,1,1,0,0,0,0,0
433,6.517195897949974,0.9148416090632179,4,1,2,0,0,0,0,0,1,0,1
434,6.517195897949974,0.9148416090632179,4,1,2,1,0,0,0,0,0,0,1
435,6.517195897949974,0.9148416090632179,2,1,1,1,0,0,0,0,0,0,2
436,6.517195897949974,0.9148416090632179,3,1,2,1,0,1,0,0,0,1,0
437,6.517195897949974,0.9148416090632179,3,1,1,1,0,0,0,0,1,0,2
438,6.5125509929042105,0.914189587477163,2,1,1,0,0,0,0,0,0,0,1
439,6.5125509929042105,0.914189587477163,2,1,1,0,0,0,0,0,0,0,2
440,6.509740015570382,0.9137950007457853,4,1,2,1,0,1,0,0,0,0,2
441,6.507855871695831,0.9135305168725227,3,1,2,1,0,0,0,0,0,0,2
442,6.507855871695831,0.9135305168725227,2,1,1,1,0,0,0,1,1,0,2
443,6.507855871695831,0.9135305168725227,3,1,1,0,0,0,0,0,1,0,2
444,6.507855871695831,0.9135305168725227,3,1,2,0,0,0,0,0,0,0,0
445,6.498310553789601,0.9121906071737668,1,1,1,1,0,0,0,0,0,0,0
446,6.498310553789601,0.9121906071737668,2,2,1,0,1,1,0,0,1,0,2
447,6.498310553789601,0.9121906071737668,2,1,1,0,0,1,0,0,0,0,1
448,6.498310553789601,0.9121906071737668,2,1,1,1,0,0,0,0,2,0,1
449,6.498310553789601,0.9121906071737668,3,1,2,0,0,1,0,0,0,0,2
450,6.498310553789601,0.9121906071737668,3,1,2,1,0,1,0,0,0,0,1
451,6.498310553789601,0.9121906071737668,2,1,1,1,0,0,0,0,0,0,1
452,6.498310553789601,0.9121906071737668,3,1,2,1,0,0,0,0,2,0,1
453,6.498310553789601,0.9121906071737668,2,1,1,1,0,0,0,0,1,0,2
454,6.49734438101758,0.9120549821185698,3,1,2,1,0,0,0,1,0,0,2
455,6.4954055631461936,0.9117828234649229,3,1,1,1,0,1,0,0,0,0,2
456,6.4939944880181875,0.9115847459081288,3,1,1,1,0,0,0,0,0,1,1
457,6.493458050995188,0.9115094443648015,3,1,1,0,0,0,0,1,0,0,2
458,6.493458050995188,0.9115094443648015,3,1,2,1,0,0,0,0,0,0,2
459,6.493458050995188,0.9115094443648015,2,1,1,1,0,0,0,0,0,0,2
460,6.489536629482095,0.9109589806956058,2,1,1,1,0,0,0,0,1,0,2
461,6.488550716500444,0.9108205846380599,2,1,1,1,0,1,0,1,0,0,2
462,6.488550716500444,0.9108205846380599,3,1,2,0,0,1,0,0,0,0,1
463,6.488550716500444,0.9108205846380599,2,1,1,1,1,1,0,0,0,0,2
464,6.488550716500444,0.9108205846380599,2,1,2,1,0,0,1,0,1,0,1
465,6.483587296968894,0.9101238520583124,2,1,1,1,0,0,0,0,0,0,2
466,6.478566495593843,0.909419064588262,3,1,2,0,0,0,0,0,0,0,1
467,6.478566495593843,0.909419064588262,3,1,2,1,0,0,0,0,2,0,1
468,6.478566495593843,0.909419064588262,2,1,1,1,0,0,0,0,0,0,1
469,6.478566495593843,0.909419064588262,2,1,1,1,0,0,0,0,0,0,0
470,6.478566495593843,0.909419064588262,3,1,1,0,0,0,0,0,0,0,2
471,6.478566495593843,0.909419064588262,3,1,2,1,0,0,0,0,0,0,2
472,6.478566495593843,0.909419064588262,4,1,2,1,0,0,0,0,3,0,1
473,6.477555332198981,0.9092771240417961,2,1,1,1,0,0,0,0,0,0,2
474,6.4734869700645685,0.9087060338030526,4,1,2,0,0,0,0,0,1,0,2
475,6.471438407389299,0.9084184698869979,2,1,2,1,0,0,0,0,0,0,1
476,6.468347330412158,0.9079845645878806,3,1,2,1,0,1,0,0,1,0,2
477,6.468347330412158,0.9079845645878806,2,1,1,1,0,0,0,0,0,0,2
478,6.468347330412158,0.9079845645878806,3,1,2,0,0,0,0,0,1,0,2
479,6.468347330412158,0.9079845645878806,4,1,2,0,0,0,0,0,0,0,2
480,6.468347330412158,0.9079845645878806,3,1,2,0,0,0,0,0,1,0,1
481,6.468347330412158,0.9079845645878806,2,1,1,0,0,0,0,0,0,0,0
482,6.468347330412158,0.9079845645878806,3,1,2,0,0,0,0,0,0,0,2
483,6.468347330412158,0.9079845645878806,3,1,2,1,0,0,0,0,0,0,1
484,6.457881896733992,0.9065154950163047,2,1,1,0,0,0,0,0,0,0,2
485,6.457881896733992,0.9065154950163047,2,1,1,1,0,0,0,0,0,0,2
486,6.457881896733992,0.9065154950163047,2,1,1,1,0,0,0,0,0,0,1
487,6.457881896733992,0.9065154950163047,4,1,2,1,0,0,0,0,0,0,2
488,6.4552256530902525,0.9061426287948263,4,1,3,1,0,0,0,0,0,0,2
489,6.452553063228925,0.9057674679975467,3,1,2,0,0,0,0,0,1,0,1
490,6.452553063228925,0.9057674679975467,3,1,2,0,0,0,1,0,1,0,2
491,6.452553063228925,0.9057674679975467,2,1,1,0,0,0,0,0,1,0,0
492,6.447158031342219,0.9050101484801552,3,1,2,1,0,1,0,0,1,0,2
493,6.447158031342219,0.9050101484801552,3,1,1,1,0,0,0,0,0,0,0
494,6.4361626470407565,0.9034666878838913,2,1,1,1,0,0,0,0,0,0,2
495,6.4361626470407565,0.9034666878838913,3,1,2,1,0,0,0,0,1,0,2
496,6.430558769522757,0.902680051973933,2,1,1,1,0,0,0,0,0,0,2
497,6.424881636631067,0.901883132950656,2,1,1,1,0,0,0,0,0,0,2
498,6.424881636631067,0.901883132950656,2,1,2,1,0,0,0,0,0,0,1
499,6.424881636631067,0.901883132950656,3,3,2,0,1,0,0,0,0,0,2
500,6.424881636631067,0.901883132950656,3,1,1,1,0,0,0,0,0,0,2
501,6.424881636631067,0.901883132950656,3,1,1,0,0,0,0,0,0,0,2
502,6.424881636631067,0.901883132950656,2,1,1,1,0,0,0,0,1,0,1
503,6.424881636631067,0.901883132950656,3,1,1,1,0,0,0,0,0,0,1
504,6.423737249982329,0.9017224913895436,2,1,1,1,0,0,0,1,0,0,2
505,6.423737249982329,0.9017224913895436,3,1,2,1,0,0,0,1,0,0,2
506,6.415640979896154,0.9005859896073314,2,1,1,0,0,0,0,0,0,0,2
507,6.413299764081252,0.9002573449453006,2,1,1,1,0,0,0,0,0,0,2
508,6.413299764081252,0.9002573449453006,2,1,1,1,0,0,0,0,0,0,2
509,6.413299764081252,0.9002573449453006,2,2,2,1,0,1,0,0,1,0,0
510,6.401400540781544,0.8985870093039351,3,1,1,0,0,0,0,0,0,0,2
511,6.401400540781544,0.8985870093039351,3,1,1,0,0,0,0,0,0,0,2
512,6.401400540781544,0.8985870093039351,2,1,2,1,0,0,0,0,0,0,0
513,6.395326393069351,0.8977343599201014,3,1,2,1,0,0,0,0,0,0,2
514,6.395326393069351,0.8977343599201014,3,1,2,0,0,0,0,0,0,0,1
515,6.389166084364533,0.8968696158160282,3,1,2,1,0,1,0,0,0,0,2
516,6.389166084364533,0.8968696158160282,2,1,1,0,1,0,0,0,1,0,2
517,6.389166084364533,0.8968696158160282,2,1,1,1,0,0,0,0,1,0,2
518,6.389166084364533,0.8968696158160282,2,1,1,1,1,0,0,0,0,0,2
519,6.389166084364533,0.8968696158160282,2,1,2,1,0,0,0,0,0,0,2
520,6.389166084364533,0.8968696158160282,2,1,1,1,0,0,0,0,0,0,2
521,6.381656482585787,0.8958154667184305,2,1,1,0,0,0,0,0,0,0,2
522,6.376576957056512,0.895102435933221,3,1,2,1,0,0,0,0,0,0,0
523,6.376576957056512,0.895102435933221,4,2,2,1,0,0,0,0,0,0,0
524,6.376576957056512,0.895102435933221,2,1,1,1,0,0,0,0,0,0,2
525,6.370142847051102,0.8941992573818304,2,1,1,1,0,0,0,0,0,0,2
526,6.363611979892144,0.8932824966899877,2,1,1,1,0,0,0,0,0,0,2
527,6.356981400993131,0.8923517391120389,2,1,1,0,0,1,0,0,0,0,1
528,6.356981400993131,0.8923517391120389,1,1,1,0,0,0,0,0,0,0,2
529,6.356981400993131,0.8923517391120389,3,1,2,1,0,1,0,0,0,0,2
530,6.350248018334163,0.8914065506103236,3,1,1,0,0,0,1,0,0,0,2
531,6.348888723071438,0.8912157415745334,3,1,1,0,0,0,0,1,0,1,2
532,6.329397879361043,0.8884797435930047,2,1,1,0,0,0,0,0,0,0,2
533,6.3222192947339195,0.8874720605320828,3,1,2,1,0,0,0,0,0,0,2
534,6.3222192947339195,0.8874720605320828,4,1,2,1,0,0,0,0,0,0,2
535,6.3222192947339195,0.8874720605320828,2,1,1,1,0,0,0,0,1,0,2
536,6.292256071356476,0.8832660179461966,5,1,2,0,0,0,0,0,0,0,2
537,6.276461804173244,0.8810489213558628,3,1,2,1,0,0,0,0,0,0,2
538,6.276461804173244,0.8810489213558628,2,1,1,1,0,0,0,0,0,0,2
539,6.268343913951065,0.8799093846794537,2,1,1,0,0,0,0,0,1,0,2
540,6.260071387985075,0.8787481412422073,2,1,1,1,0,1,0,0,2,0,2
541,6.247273415045762,0.8769516449668335,3,1,1,0,0,0,0,0,0,0,1
542,6.243038048686294,0.8763571117602306,2,1,1,1,0,0,0,0,0,0,2
543,6.243038048686294,0.8763571117602306,3,1,1,0,0,0,0,0,0,0,0
544,6.243038048686294,0.8763571117602306,3,1,2,1,0,0,0,0,0,0,2
